variant,regime,prob_bucket,n_signals,n_taken,trigger_pct,mean_ret_pct,median_ret_pct,win_pct,mean_net_pct,mean_mae_pct,mean_mfe_pct,mean_slippage_from_signal_pct,port_avg_basket_ret_pct,port_ann_sharpe,port_max_dd_pct,port_days
LATE_VOL_SURGE_NAIVE,bull_trend,"[0.75,0.85)",3618,1562,43.1730237700387,1.4700060715684204,0.09722704819740136,76.95262483994878,1.1200060715684206,-1.8957022823212872,3.969950010002267,1.102234195923459,1.0560973134782132,1.6130486514543174,-40.539744108622244,719
LATE_VOL_SURGE_NAIVE,bull_trend,"[0.85,1.01)",17,1,5.882352941176471,0.07894044382070753,0.07894044382070753,100.0,-0.27105955617929245,-0.017542320849062154,0.07894044382070753,0.017545398719187588,-0.27105955617929245,,0.0,1
LIMIT_AT_PREVCLOSE,bear_trend,"[0.75,0.85)",762,475,62.335958005249346,2.5487679662243354,1.1856752587857011,64.21052631578948,2.1987679662243353,-3.932221153969259,6.912697130116819,-0.04245100601716879,1.6323149007756488,1.7243881636219207,-46.83127122285234,261
LIMIT_AT_PREVCLOSE,bear_trend,"[0.85,1.01)",134,68,50.74626865671642,4.66823331530057,4.136997338853032,73.52941176470588,4.318233315300571,-3.8908081962928454,11.16328113426718,-0.06961145125852775,3.799819316333316,2.5206242752454333,-22.40355015760912,46
LIMIT_AT_PREVCLOSE,bull_trend,"[0.75,0.85)",3618,1649,45.57766721945826,4.094451606889309,0.6862371330537576,73.74166161309886,3.744451606889309,-3.235690428089558,8.038183282670476,-0.027670509038259364,2.454049438863855,2.341477819558387,-49.44712130104243,740
LIMIT_AT_PREVCLOSE,bull_trend,"[0.85,1.01)",17,3,17.647058823529413,8.76232529447724,0.09649969295553174,66.66666666666666,8.41232529447724,-4.019457245263705,11.450497337487988,0.0,8.412325294477238,3.956827923983873,-0.6026130559697918,3
NAIVE_T1_OPEN,bear_trend,"[0.75,0.85)",762,762,100.0,3.6208564350401593,2.1805292667549714,64.43569553805774,3.270856435040159,-3.8273963125117882,8.413337045800146,0.5892904663411002,2.534683785714566,2.41484413867859,-48.21647093605509,349
NAIVE_T1_OPEN,bear_trend,"[0.85,1.01)",134,134,100.0,6.748712371787319,5.172188442948144,75.3731343283582,6.39871237178732,-3.5406564129525746,12.991805899382568,0.9235803723841921,5.92056911904228,3.498899119800058,-42.427065350173784,84
NAIVE_T1_OPEN,bull_trend,"[0.75,0.85)",3618,3618,100.0,4.955007670287867,0.27816439135758264,74.212271973466,4.6050076702878675,-2.996828997681634,8.490240398606918,1.3428176029686574,3.6876683811002,1.5004443431705008,-45.73420096139713,1002
NAIVE_T1_OPEN,bull_trend,"[0.85,1.01)",17,17,100.0,12.73048915366423,9.259259259259256,94.11764705882352,12.38048915366423,-2.4802799431751517,14.34557193052483,4.086437835256437,12.380489153664227,10.259758038433093,-4.965384615384593,17
ORB_15_held_anyday_static,bear_trend,"[0.75,0.85)",762,512,67.19160104986877,3.232272191734878,2.2043545942466714,65.0390625,2.8822721917348777,-3.0438852582502043,8.788793975582731,2.9823689888646685,2.7497008642119587,3.0364156640413342,-29.308277336464663,245
ORB_15_held_anyday_static,bear_trend,"[0.85,1.01)",134,94,70.14925373134328,5.752957192506926,3.182322980215213,73.40425531914893,5.402957192506927,-2.3394199995368847,12.439575249930659,3.6273819985323623,7.132889476605867,5.21764861552736,-11.473986095017386,52
ORB_15_held_anyday_static,bull_trend,"[0.75,0.85)",3618,2227,61.55334438916528,3.8643029188376836,0.12588804746662685,81.18545127974855,3.5143029188376835,-2.097516889348238,7.307417127763864,2.31692411886495,3.997099046362142,0.6533336403597872,-45.41524951675954,834
ORB_15_held_anyday_static,bull_trend,"[0.85,1.01)",17,1,5.882352941176471,0.061387354205022504,0.061387354205022504,100.0,-0.2886126457949775,-0.0175392440585731,0.061387354205022504,0.035090797438375176,-0.2886126457949775,,0.0,1
PREVCLOSE_HOLD_EOD,bear_trend,"[0.75,0.85)",762,485,63.648293963254595,2.2996656567683162,0.7957559681697646,57.52577319587628,1.9496656567683162,-3.532526877614944,6.926882815772776,3.554445105744073,1.9956036263372963,2.1170661429574964,-50.846374546800746,258
PREVCLOSE_HOLD_EOD,bear_trend,"[0.85,1.01)",134,102,76.11940298507463,5.363929709798798,4.777299000914903,68.62745098039215,5.0139297097987985,-2.948817543042068,11.425501328893201,4.455331164495284,5.631658163054794,4.05806278379736,-25.150154453144545,62
PREVCLOSE_HOLD_EOD,bull_trend,"[0.75,0.85)",3618,2963,81.89607517965727,4.831144298066661,0.1057807204842387,76.88153898076274,4.481144298066662,-2.158422614771863,7.887314701204392,2.769135442911604,5.366193462410511,0.7862101250634077,-39.115077303524494,953
PREVCLOSE_HOLD_EOD,bull_trend,"[0.85,1.01)",17,16,94.11764705882354,13.815154942631338,14.856902356902346,100.0,13.465154942631338,-1.0322844426539302,15.050411162276497,4.038872551411279,13.465154942631337,12.666795498174011,-0.26228070175439155,16
RANGE_EXPAND_15m,bear_trend,"[0.75,0.85)",762,34,4.4619422572178475,6.925171267898996,7.539847539847544,70.58823529411765,6.575171267898996,-3.578062067997683,11.272687893679333,3.9956135295139497,5.971140110386027,4.4713807814895254,-13.628698977017951,31
RANGE_EXPAND_15m,bear_trend,"[0.85,1.01)",134,20,14.925373134328359,2.7033186843845973,5.891964628988832,60.0,2.3533186843845972,-6.4884927520499955,9.019779908646566,3.454228632105115,2.9843700243399,1.5883893814961796,-40.05015332685341,19
RANGE_EXPAND_15m,bull_trend,"[0.75,0.85)",3618,657,18.1592039800995,12.827080273687505,7.96019900497511,74.1248097412481,12.477080273687505,-3.8255694982073036,17.234832564377182,3.137931389221328,15.515820422341543,1.133036698042489,-58.87305938436385,404
RANGE_EXPAND_15m,bull_trend,"[0.85,1.01)",17,16,94.11764705882354,14.127469096660477,14.856902356902346,100.0,13.777469096660477,-2.0866130393554085,15.89238633325479,3.7359049028625955,13.777469096660477,13.92074624362751,0.0,16
STRONG_CLOSE_NAIVE,bear_trend,"[0.75,0.85)",762,91,11.94225721784777,2.430057104337374,0.20853912852596412,53.84615384615385,2.080057104337374,-3.719175451694229,8.007040268435548,1.1279668446602686,2.2457249909470027,1.7635942571976577,-40.89826635374606,66
STRONG_CLOSE_NAIVE,bear_trend,"[0.85,1.01)",134,7,5.223880597014926,6.645891740383561,0.0,42.857142857142854,6.295891740383562,-2.995910971215062,11.273824124799248,3.604615555774725,6.295891740383561,3.148042469341561,-18.348789285749568,7
