signal_date,symbol,regime,probability,status,days_held,prev_close,prev_high,prev_low,prev_open,t1_open,t1_orh_15min,t1_orl_15min,prev_high_20d,prev_high_252d,prev_avg_dvol20,prev_atr14,prev_range_pct,gap_pct,orb_break_15m_intraday_ts,orb_break_15m_held_eod,dist20h_break_intraday_ts,dist20h_break_held_eod,dist52wh_break_intraday_ts,dist52wh_break_held_eod,range_expand_15m,dvol_surge_30m,t1_first_30m_dvol,confluence_count_intraday,confluence_count_held_eod,ret_from_prev_close_pct,ret_from_t1_open_pct,mae_so_far_pct,mfe_so_far_pct,current_close,current_close_date
2026-05-22 00:00:00+05:30,SATIN,bull_trend,0.6577981752312965,T+3,3,210.08,219.03,205.3,218.85,212.0,,,245.5399932861328,245.5399932861328,495615332.2,10.083684,6.5356054,,,,,,,,False,False,,0.0,0.0,5.5978648154683786,4.641507706552184,0.8044566006646159,7.930313936072442,221.83999633789062,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,KEC,bear_trend,0.6572305346815012,T+3,3,485.05,490.8,481.6,488.1,491.6000061035156,,,617.0,947.0,844802980.8,21.952032,1.8967117,,,,,,,,False,False,,0.0,0.0,3.5975698682997104,2.217248527492721,1.0205158914763368,5.411813351329098,502.5,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,MOM100,bull_trend,0.6554567571272063,T+3,3,66.06,66.36,65.78,66.18,66.69000244140625,,,67.12999725341797,69.19999694824219,33502362.85,1.2773651,0.8779897,,,,,,,,False,False,,0.0,0.0,1.9376306790831244,0.9746496816452455,0.2876210239604049,2.104146898303383,67.33999633789062,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,GROWWHOSPI,bull_trend,0.6553283595526224,T+3,3,51.26,52.9,51.01,52.54,51.5099983215332,,,52.79999923706055,,12048371.95,1.4967176,3.6870854,,,,,,,,False,False,,0.0,0.0,-0.33163904508732855,-0.8153721270259373,-1.4826343082690707,1.2290306062116674,51.09000015258789,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,DEEPAKNTR,bull_trend,0.6548194460309944,T+3,3,1739.8,1820.0,1733.0,1803.7,1746.5999755859375,,,1897.9000244140625,2174.0,421942235.6,74.55006,5.0005746,,,,,,,,False,False,,0.0,0.0,-1.4369467351630028,-1.8206760106672104,-2.5175334865421672,1.4024544004459072,1714.800048828125,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,MOCAPITAL,bull_trend,0.6543030008238617,T+3,3,55.74,56.4,55.56,56.3,56.66999816894531,,,57.02000045776367,57.02000045776367,90459981.5,1.4796301,1.5069968,,,,,,,,False,False,,0.0,0.0,0.574093443107726,-1.0764016505449114,0.39468496480301596,2.547538798323856,56.060001373291016,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,ONGC,bull_trend,0.6543030008238617,T+3,3,290.0,296.8,289.4,295.8,289.95001220703125,,,307.5,307.5,5407277804.8,7.2041273,2.5517242,,,,,,,,False,False,,0.0,0.0,-5.500004209321119,-5.483712276138652,-6.051719928609911,-0.017237169989225976,274.04998779296875,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,ANDHRSUGAR,bull_trend,0.6536976041916847,T+3,3,88.62,90.39,87.46,89.35,88.87999725341797,,,107.2300033569336,107.2300033569336,62770587.1,4.635667,3.3062515,,,,,,,,False,False,,0.0,0.0,-1.8280328327393458,-2.1152084963027784,-2.696907374831492,1.4895053643801948,87.0,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,CESC,bull_trend,0.6536976041916847,T+3,3,177.22,180.0,175.01,179.95,180.0,,,204.5,204.5,911012336.0,5.8787136,2.8157094,,,,,,,,False,False,,0.0,0.0,4.880935468289493,3.2611083984374956,1.5686710078704813,6.477821717900967,185.8699951171875,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,EQUITASBNK,bull_trend,0.6535280210454104,T+3,3,66.48,68.62,66.0,68.62,67.61000061035156,,,74.5999984741211,74.5999984741211,381756932.0,2.5345907,3.9410348,,,,,,,,False,False,,0.0,0.0,8.57400219677893,6.759354612584523,0.5715963210437103,9.20576836365219,72.18000030517578,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,ARIS,bear_trend,0.6529226244132335,T+3,3,119.29,122.0,118.51,119.0,121.80000305175781,,,159.0,208.5,249559526.0,7.8829765,2.9256434,,,,,,,,False,False,,0.0,0.0,1.4502437037988702,-0.6403993342758318,-0.1592777600369022,6.9159191354538185,121.0199966430664,2026-05-27 00:00:00+05:30
2026-05-22 00:00:00+05:30,SAMBHV,bull_trend,0.6529226244132335,T+3,3,106.51,109.59,106.01,108.95,108.44000244140625,,,141.32000732421875,149.39999389648438,285874869.2,5.887527,3.3611867,,,,,,,,False,False,,0.0,0.0,0.3004409805709374,-1.4846925249946352,-1.323822771410632,3.6334569895488444,106.83000183105469,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,ONELIFECAP,bull_trend,0.7969466835171058,T+4,4,23.91,23.91,23.91,23.91,24.5,,,22.780000686645508,22.780000686645508,5307429.73125,1.0440389,0.0,,,,,,,,False,False,,0.0,0.0,21.49727905667371,18.57142545738999,-3.8059383237955213,21.49727905667371,29.049999237060547,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,LIQUIDCASE,bull_trend,0.7579196619290977,T+4,4,114.16,114.16,114.14,114.16,114.20999908447266,,,114.1500015258789,114.1500015258789,2093900710.4,0.030742101,0.017519271,,,,,,,,False,False,,0.0,0.0,0.08759501656734336,0.04378167599916605,0.026277836663068932,0.09634984007409475,114.26000213623047,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,LIQUIDADD,bull_trend,0.7495946441101384,T+4,4,1127.35,1127.35,1127.33,1127.33,1127.780029296875,,,1127.199951171875,1151.219970703125,464879747.2,0.37448063,0.001774072,,,,,,,,False,False,,0.0,0.0,0.09403101225944344,0.05586239039940821,0.03814731185973752,0.09491891449404655,1128.4100341796875,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,GROWWLIQID,bull_trend,0.7378111459918572,T+4,4,109.14,109.14,109.13,109.13,109.18000030517578,,,110.9000015258789,110.9000015258789,59668088.7,0.10347712,0.009162543,,,,,,,,False,False,,0.0,0.0,0.08246652720220737,0.045798728355062046,0.036651013149202605,0.09162403764002569,109.2300033569336,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,CASHIETF,bull_trend,0.7363051681658068,T+4,4,1062.87,1062.89,1062.87,1062.87,1063.3199462890625,,,1064.6500244140625,1064.6500244140625,271137136.0,0.56744474,0.0018816977,,,,,,,,False,False,,0.0,0.0,0.09691018672151053,0.054553488536024375,0.042333603727828795,0.27096492478320133,1063.9000244140625,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,JYOTHYLAB,bear_trend,0.7363051681658068,T+4,4,207.4,212.4,206.0,210.7,207.4499969482422,,,277.79998779296875,364.79998779296875,248656633.2,9.419865,3.0858245,,,,,,,,False,False,,0.0,0.0,0.5785979953452536,0.5543548672889864,-2.483121527503418,1.2054002283374166,208.60000610351562,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,LIQUIDBETF,bull_trend,0.6916241038961243,T+4,4,1082.36,1082.37,1082.35,1082.35,1082.81005859375,,,1083.3499755859375,1207.5,303842956.2,0.47905833,0.0018478141,,,,,,,,False,False,,0.0,0.0,0.0942403216170895,0.052635851000748524,0.04065777398631898,0.09516513090055412,1083.3800048828125,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,ABINFRA,bear_trend,0.678753572943954,T+4,4,12.89,13.45,12.73,13.2,12.899999618530273,,,16.309999465942383,23.559999465942383,13031545.5375,0.9775999,5.5857253,,,,,,,,False,False,,0.0,0.0,-7.835532986661509,-7.906973133736928,-8.688905009527492,8.611323716932606,11.880000114440918,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,ARIS,bear_trend,0.6735083622975485,T+4,4,119.0,123.89,112.11,123.2,119.0,,,159.0,208.5,237002691.6,8.220898,9.899159,,,,,,,,False,False,,0.0,0.0,1.697476170644041,1.697476170644041,-0.41176291073069526,7.176471357586012,121.0199966430664,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,PTC,bull_trend,0.6666060199961691,T+4,4,195.5,202.9,195.2,197.01,196.10000610351562,,,229.50999450683594,229.50999450683594,520397988.8,8.709963,3.938619,,,,,,,,False,False,,0.0,0.0,-2.9718657588714836,-3.2687422042841363,-3.682862889126437,1.3043493870883882,189.69000244140625,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,GREENPANEL,bear_trend,0.6649851616868164,T+4,4,181.0,187.89,179.1,185.3,182.75,,,240.39999389648438,335.20001220703125,54761098.85,10.143775,4.8563538,,,,,,,,False,False,,0.0,0.0,10.58010712512949,9.521200490552317,-0.3093909163501385,12.430939226519344,200.14999389648438,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,NIITMTS,bear_trend,0.6649851616868164,T+4,4,225.0,234.75,223.15,234.75,225.0,,,345.0,443.8999938964844,89515033.4,17.125944,5.1555557,,,,,,,,False,False,,0.0,0.0,-4.8888888888888875,-4.8888888888888875,-7.75555419921875,0.06666395399306246,214.0,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,FUSION,bull_trend,0.6640297604352903,T+4,4,179.5,184.0,178.5,183.7,179.75,,,224.77000427246094,224.77000427246094,142349396.4,11.756887,3.064067,,,,,,,,False,False,,0.0,0.0,-1.8774346056754876,-2.013905489394996,-3.064066852367686,1.9944299894455009,176.1300048828125,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,MOCAPITAL,bull_trend,0.6640297604352903,T+4,4,56.05,57.02,55.78,56.24,56.29999923706055,,,56.4900016784668,56.4900016784668,89467852.3,1.5288324,2.2123106,,,,,,,,False,False,,0.0,0.0,0.017845024739715498,-0.4262839556337883,-0.8742156475276874,1.980375781374888,56.060001373291016,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,SBILIQETF,bull_trend,0.6640297604352903,T+4,4,1039.65,1039.67,1039.65,1039.67,1040.0799560546875,,,1039.8399658203125,1087.0899658203125,246684412.55,1.212416,0.0019237243,,,,,,,,False,False,,0.0,0.0,0.09811181717855888,0.05673485842985215,0.04135349690077561,0.09811181717855888,1040.6700439453125,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,NELCAST,bull_trend,0.6635386917665176,T+4,4,134.99,139.85,133.5,135.0,135.0800018310547,,,173.1999969482422,180.89999389648438,47033491.55,7.6473064,4.704052,,,,,,,,False,False,,0.0,0.0,2.081633783425585,2.013622433989193,0.0,6.370835243178119,137.8000030517578,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,FRACTAL,bull_trend,0.661565298267734,T+4,4,913.0,943.0,910.0,938.0,919.4500122070312,,,1118.0,,1054576192.0,49.280247,3.6144578,,,,,,,,False,False,,0.0,0.0,12.119389311507401,11.332863214272137,-0.3285870755750264,13.25301204819278,1023.6500244140625,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,JAINREC,bear_trend,0.6597037129491192,T+4,4,383.2,398.65,380.5,397.0,383.95001220703125,,,593.9500122070312,593.9500122070312,2294249630.4,33.759693,4.73643,,,,,,,,False,False,,0.0,0.0,3.379431439698566,3.1774921999155215,-4.371085455746404,7.254693869359596,396.1499938964844,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,GOKULAGRO,bull_trend,0.659014289228528,T+4,4,220.5,237.99,220.0,233.29,222.61000061035156,,,249.9199981689453,249.9199981689453,551439692.4,10.982239,8.1587305,,,,,,,,False,False,,0.0,0.0,6.775511311295346,5.763443599064466,-2.0408163265306145,10.748297935710749,235.44000244140625,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,PINELABS,bear_trend,0.6564821158559669,T+4,4,147.99,152.91,146.78,150.5,153.4499969482422,,,214.1699981689453,284.0,1175058390.8,9.586419,4.142172,,,,,,,,False,False,,0.0,0.0,-1.4595604986372912,-4.965783818006642,-8.96007113550482,4.027293218360906,145.8300018310547,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,EUREKAFORB,bear_trend,0.6557090229455922,T+4,4,468.15,481.0,465.05,478.5,474.79998779296875,,,541.75,668.2999877929688,114877558.3,22.233215,3.4070277,,,,,,,,False,False,,0.0,0.0,-3.919685216865154,-5.265375030064446,-4.731388269842018,1.4204836020898837,449.79998779296875,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,KEC,bear_trend,0.6555944258094456,T+4,4,484.6,490.55,474.6,475.0,488.1000061035156,,,617.0,947.0,825151628.8,22.932957,3.2913744,,,,,,,,False,False,,0.0,0.0,3.69376675011035,2.9502138324969396,-0.6190672641797623,5.509694872713178,502.5,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,SHK,bear_trend,0.6555944258094456,T+4,4,126.49,128.38,125.5,127.0,126.4800033569336,,,158.8699951171875,275.5,47926623.55,6.5993724,2.2768598,,,,,,,,False,False,,0.0,0.0,6.332518200259041,6.340920643742809,-1.1779570629562919,10.601625629844257,134.5,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,CESC,bull_trend,0.6553283595526224,T+4,4,179.45,182.48,179.16,181.2,179.9499969482422,,,204.5,204.5,911536457.6,5.9470763,1.8500975,,,,,,,,False,False,,0.0,0.0,3.5775972572443138,3.289801761234834,-2.4742282066947396,5.154639262918415,185.8699951171875,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,GALLANTT,bull_trend,0.6543030008238617,T+4,4,665.0,680.2,660.55,678.0,660.0,,,938.0,948.0,704431364.0,48.182117,2.9548872,,,,,,,,False,False,,0.0,0.0,3.6691766036184292,4.454549153645826,-1.9473702566964235,7.518796992481214,689.4000244140625,2026-05-27 00:00:00+05:30
2026-05-21 00:00:00+05:30,RSL,bull_trend,0.6535280210454104,T+4,4,131.95,133.27,131.2,133.0,137.8800048828125,,,144.89999389648438,,132712075.8,6.520968,1.568776,,,,,,,,False,False,,0.0,0.0,-3.675633638721132,-7.81839717648225,-5.911326716758358,4.4941326803488835,127.0999984741211,2026-05-27 00:00:00+05:30
